Company,Year,page,afinn,bing,nrc,loughran,jockers,average_sentiment
THAI BEVERAGE PUBLIC CO LTD,2020,228,-4,3,0,-5,0.85,-1.03
THAI BEVERAGE PUBLIC CO LTD,2020,229,-19,-1,-5,-10,-3.05,-7.61
THAI BEVERAGE PUBLIC CO LTD,2020,230,-5,19,53,-7,30.9,18.18
THAI BEVERAGE PUBLIC CO LTD,2020,231,-15,-7,36,-2,9.25,4.25
THAI BEVERAGE PUBLIC CO LTD,2020,232,0,6,11,6,12.75,7.15
THAI BEVERAGE PUBLIC CO LTD,2020,233,0,-2,24,-3,8.7,5.54
THAI BEVERAGE PUBLIC CO LTD,2020,234,1,0,28,-7,10.7,6.54
THAI BEVERAGE PUBLIC CO LTD,2020,235,0,1,29,-3,11.55,7.71
THAI BEVERAGE PUBLIC CO LTD,2020,236,-5,-4,14,0,6.25,2.25
THAI BEVERAGE PUBLIC CO LTD,2020,237,6,4,31,0,15.1,11.22
THAI BEVERAGE PUBLIC CO LTD,2020,238,2,1,9,-7,9.6,2.92
THAI BEVERAGE PUBLIC CO LTD,2020,239,27,16,14,4,27.65,17.73
THAI BEVERAGE PUBLIC CO LTD,2020,240,4,2,2,2,1.5,2.3
THAI BEVERAGE PUBLIC CO LTD,2021,4,-4,4,9,1,7.15,3.43
THAI BEVERAGE PUBLIC CO LTD,2021,5,3,2,10,1,6.65,4.53
THAI BEVERAGE PUBLIC CO LTD,2021,7,63,36,52,7,48.65,41.33
THAI BEVERAGE PUBLIC CO LTD,2021,9,35,25,41,12,30.35,28.67
THAI BEVERAGE PUBLIC CO LTD,2021,11,13,9,14,3,12.4,10.28
THAI BEVERAGE PUBLIC CO LTD,2021,12,-2,-2,4,0,0.65,0.13
THAI BEVERAGE PUBLIC CO LTD,2021,13,-1,0,1,0,0.25,0.05
THAI BEVERAGE PUBLIC CO LTD,2021,14,13,14,23,3,19.3,14.46
THAI BEVERAGE PUBLIC CO LTD,2021,15,10,10,18,3,14.45,11.09
THAI BEVERAGE PUBLIC CO LTD,2021,16,9,9,11,3,10.2,8.44
THAI BEVERAGE PUBLIC CO LTD,2021,17,38,26,70,17,38.7,37.94
THAI BEVERAGE PUBLIC CO LTD,2021,19,5,3,-5,3,1.5,1.5
THAI BEVERAGE PUBLIC CO LTD,2021,21,3,10,12,4,11.9,8.18
THAI BEVERAGE PUBLIC CO LTD,2021,22,22,25,36,10,30.5,24.7
THAI BEVERAGE PUBLIC CO LTD,2021,23,122,48,38,21,36.65,53.13
THAI BEVERAGE PUBLIC CO LTD,2021,24,-8,1,4,-3,5.05,-0.19
THAI BEVERAGE PUBLIC CO LTD,2021,25,-1,0,8,0,4.05,2.21
THAI BEVERAGE PUBLIC CO LTD,2021,26,33,20,25,14,29.05,24.21
THAI BEVERAGE PUBLIC CO LTD,2021,27,15,22,31,6,33.95,21.59
THAI BEVERAGE PUBLIC CO LTD,2021,28,20,11,37,5,23.15,19.23
THAI BEVERAGE PUBLIC CO LTD,2021,29,25,18,58,5,35.85,28.37
THAI BEVERAGE PUBLIC CO LTD,2021,30,22,11,12,3,18,13.2
THAI BEVERAGE PUBLIC CO LTD,2021,31,21,17,50,5,38.5,26.3
THAI BEVERAGE PUBLIC CO LTD,2021,32,22,13,25,1,42.75,20.75
THAI BEVERAGE PUBLIC CO LTD,2021,33,6,-2,16,-2,20.35,7.67
THAI BEVERAGE PUBLIC CO LTD,2021,34,-10,-5,8,-1,1.15,-1.37
THAI BEVERAGE PUBLIC CO LTD,2021,35,4,6,20,2,15.85,9.57
THAI BEVERAGE PUBLIC CO LTD,2021,36,5,-1,11,-2,5.9,3.78
THAI BEVERAGE PUBLIC CO LTD,2021,37,29,20,41,15,40.85,29.17
THAI BEVERAGE PUBLIC CO LTD,2021,38,12,10,8,6,9.6,9.12
THAI BEVERAGE PUBLIC CO LTD,2021,39,33,18,47,8,30.7,27.34
THAI BEVERAGE PUBLIC CO LTD,2021,40,-15,-22,-2,-51,-11.35,-20.27
THAI BEVERAGE PUBLIC CO LTD,2021,41,-7,2,24,-10,11.15,4.03
THAI BEVERAGE PUBLIC CO LTD,2021,42,17,9,32,8,13.75,15.95
THAI BEVERAGE PUBLIC CO LTD,2021,43,54,31,50,13,41.8,37.96
THAI BEVERAGE PUBLIC CO LTD,2021,44,54,27,54,11,48.55,38.91
THAI BEVERAGE PUBLIC CO LTD,2021,45,7,15,23,9,21.9,15.18
THAI BEVERAGE PUBLIC CO LTD,2021,46,12,3,6,4,9.25,6.85
THAI BEVERAGE PUBLIC CO LTD,2021,47,5,4,12,0,9.75,6.15
THAI BEVERAGE PUBLIC CO LTD,2021,48,16,7,13,4,16.5,11.3
THAI BEVERAGE PUBLIC CO LTD,2021,49,3,2,13,-4,7.75,4.35
THAI BEVERAGE PUBLIC CO LTD,2021,50,-13,-3,0,-6,-0.6,-4.52
THAI BEVERAGE PUBLIC CO LTD,2021,51,24,15,38,6,24.9,21.58
THAI BEVERAGE PUBLIC CO LTD,2021,52,2,1,6,1,4.7,2.94
THAI BEVERAGE PUBLIC CO LTD,2021,53,32,24,53,17,42.9,33.78
THAI BEVERAGE PUBLIC CO LTD,2021,54,14,11,11,7,19.6,12.52
THAI BEVERAGE PUBLIC CO LTD,2021,55,15,11,21,10,23.85,16.17
THAI BEVERAGE PUBLIC CO LTD,2021,56,27,19,27,6,24.1,20.62
THAI BEVERAGE PUBLIC CO LTD,2021,57,51,31,38,9,41.35,34.07
THAI BEVERAGE PUBLIC CO LTD,2021,58,-4,7,35,-7,23.35,10.87
THAI BEVERAGE PUBLIC CO LTD,2021,59,28,19,45,8,34.2,26.84
THAI BEVERAGE PUBLIC CO LTD,2021,60,-4,4,10,-1,7.85,3.37
THAI BEVERAGE PUBLIC CO LTD,2021,61,-52,-6,27,5,30.35,0.87
THAI BEVERAGE PUBLIC CO LTD,2021,62,-23,-2,21,11,25.2,6.44
THAI BEVERAGE PUBLIC CO LTD,2021,63,-51,-33,13,1,3.15,-13.37
THAI BEVERAGE PUBLIC CO LTD,2021,64,-6,1,29,-5,25.4,8.88
THAI BEVERAGE PUBLIC CO LTD,2021,65,2,8,41,1,32.15,16.83
THAI BEVERAGE PUBLIC CO LTD,2021,66,17,9,16,-3,14.4,10.68
THAI BEVERAGE PUBLIC CO LTD,2021,67,-14,0,37,-1,18.65,8.13
THAI BEVERAGE PUBLIC CO LTD,2021,68,6,9,19,-2,15.8,9.56
THAI BEVERAGE PUBLIC CO LTD,2021,69,16,17,26,4,23.6,17.32
THAI BEVERAGE PUBLIC CO LTD,2021,71,3,3,9,4,10.55,5.91
THAI BEVERAGE PUBLIC CO LTD,2021,73,4,5,7,1,7.25,4.85
THAI BEVERAGE PUBLIC CO LTD,2021,74,4,3,3,0,5.65,3.13
THAI BEVERAGE PUBLIC CO LTD,2021,75,-6,-3,12,2,10.6,3.12
THAI BEVERAGE PUBLIC CO LTD,2021,76,6,-4,2,3,2.65,1.93
THAI BEVERAGE PUBLIC CO LTD,2021,77,21,8,14,10,15.35,13.67
THAI BEVERAGE PUBLIC CO LTD,2021,78,12,10,16,3,14.35,11.07
THAI BEVERAGE PUBLIC CO LTD,2021,79,10,8,11,0,10,7.8
THAI BEVERAGE PUBLIC CO LTD,2021,80,20,6,20,6,15.05,13.41
THAI BEVERAGE PUBLIC CO LTD,2021,81,0,1,16,5,6.55,5.71
THAI BEVERAGE PUBLIC CO LTD,2021,82,0,3,15,9,6.7,6.74
THAI BEVERAGE PUBLIC CO LTD,2021,83,6,5,16,5,10.25,8.45
THAI BEVERAGE PUBLIC CO LTD,2021,84,20,7,15,5,10.15,11.43
THAI BEVERAGE PUBLIC CO LTD,2021,85,16,10,28,4,15.35,14.67
THAI BEVERAGE PUBLIC CO LTD,2021,86,3,4,10,-1,7.35,4.67
THAI BEVERAGE PUBLIC CO LTD,2021,87,-12,-10,6,-3,4.4,-2.92
THAI BEVERAGE PUBLIC CO LTD,2021,88,3,3,20,-3,11.45,6.89
THAI BEVERAGE PUBLIC CO LTD,2021,89,9,3,37,4,23.4,15.28
THAI BEVERAGE PUBLIC CO LTD,2021,90,41,17,36,5,30.15,25.83
THAI BEVERAGE PUBLIC CO LTD,2021,91,3,1,19,3,16.05,8.41
THAI BEVERAGE PUBLIC CO LTD,2021,92,6,1,15,4,6,6.4
THAI BEVERAGE PUBLIC CO LTD,2021,93,19,8,22,5,19.1,14.62
THAI BEVERAGE PUBLIC CO LTD,2021,94,12,5,12,7,12.85,9.77
THAI BEVERAGE PUBLIC CO LTD,2021,95,10,15,45,9,32,22.2
THAI BEVERAGE PUBLIC CO LTD,2021,96,10,6,18,2,16.25,10.45
THAI BEVERAGE PUBLIC CO LTD,2021,97,12,3,9,10,11.05,9.01
THAI BEVERAGE PUBLIC CO LTD,2021,98,29,14,36,7,30.8,23.36
THAI BEVERAGE PUBLIC CO LTD,2021,99,6,2,13,2,10.95,6.79
THAI BEVERAGE PUBLIC CO LTD,2021,100,1,0,2,0,2.5,1.1
THAI BEVERAGE PUBLIC CO LTD,2021,101,2,1,9,1,8.35,4.27
THAI BEVERAGE PUBLIC CO LTD,2021,102,22,-5,20,-9,15.9,8.78
THAI BEVERAGE PUBLIC CO LTD,2021,103,25,16,28,-9,22.6,16.52
THAI BEVERAGE PUBLIC CO LTD,2021,104,-17,-10,6,-5,-0.2,-5.24
THAI BEVERAGE PUBLIC CO LTD,2021,105,-62,-27,3,-15,-10.7,-22.34
THAI BEVERAGE PUBLIC CO LTD,2021,106,-28,-19,15,-9,5.35,-7.13
THAI BEVERAGE PUBLIC CO LTD,2021,107,-3,-2,33,-2,22.9,9.78
THAI BEVERAGE PUBLIC CO LTD,2021,108,-46,-27,-4,-13,-8.45,-19.69
THAI BEVERAGE PUBLIC CO LTD,2021,109,-10,-10,7,-7,2.4,-3.52
THAI BEVERAGE PUBLIC CO LTD,2021,111,7,5,9,3,9.25,6.65
THAI BEVERAGE PUBLIC CO LTD,2021,112,23,16,15,-2,21.2,14.64
THAI BEVERAGE PUBLIC CO LTD,2021,113,32,13,26,2,41.8,22.96
THAI BEVERAGE PUBLIC CO LTD,2021,114,6,13,29,-1,31.15,15.63
THAI BEVERAGE PUBLIC CO LTD,2021,115,13,7,27,2,19.15,13.63
THAI BEVERAGE PUBLIC CO LTD,2021,116,15,17,22,0,26.6,16.12
THAI BEVERAGE PUBLIC CO LTD,2021,117,30,21,29,1,38.2,23.84
THAI BEVERAGE PUBLIC CO LTD,2021,118,18,8,13,5,13.65,11.53
THAI BEVERAGE PUBLIC CO LTD,2021,119,18,10,31,1,23.1,16.62
THAI BEVERAGE PUBLIC CO LTD,2021,120,-4,-5,22,-7,15.7,4.34
THAI BEVERAGE PUBLIC CO LTD,2021,121,-15,-25,13,-8,17.5,-3.5
THAI BEVERAGE PUBLIC CO LTD,2021,122,8,2,21,3,15.1,9.82
THAI BEVERAGE PUBLIC CO LTD,2021,123,-5,-4,27,-6,16.7,5.74
THAI BEVERAGE PUBLIC CO LTD,2021,124,37,14,26,16,24.25,23.45
THAI BEVERAGE PUBLIC CO LTD,2021,125,35,28,45,9,39.05,31.21
THAI BEVERAGE PUBLIC CO LTD,2021,126,23,21,38,8,35.05,25.01
THAI BEVERAGE PUBLIC CO LTD,2021,127,16,12,22,3,24.7,15.54
THAI BEVERAGE PUBLIC CO LTD,2021,128,17,19,28,8,34.4,21.28
THAI BEVERAGE PUBLIC CO LTD,2021,129,31,33,59,14,51.65,37.73
THAI BEVERAGE PUBLIC CO LTD,2021,130,33,18,49,13,34.05,29.41
THAI BEVERAGE PUBLIC CO LTD,2021,131,49,24,49,18,34.95,34.99
THAI BEVERAGE PUBLIC CO LTD,2021,132,25,21,36,11,31.2,24.84
THAI BEVERAGE PUBLIC CO LTD,2021,133,32,20,56,12,44.9,32.98
THAI BEVERAGE PUBLIC CO LTD,2021,134,17,6,6,1,9.15,7.83
THAI BEVERAGE PUBLIC CO LTD,2021,135,38,16,51,8,36.7,29.94
THAI BEVERAGE PUBLIC CO LTD,2021,136,23,6,38,1,18.4,17.28
THAI BEVERAGE PUBLIC CO LTD,2021,137,18,5,25,2,16.7,13.34
THAI BEVERAGE PUBLIC CO LTD,2021,138,18,5,20,1,15.85,11.97
THAI BEVERAGE PUBLIC CO LTD,2021,139,-1,0,7,0,2.25,1.65
THAI BEVERAGE PUBLIC CO LTD,2021,140,5,2,15,4,7.4,6.68
THAI BEVERAGE PUBLIC CO LTD,2021,141,28,7,34,15,26.55,22.11
THAI BEVERAGE PUBLIC CO LTD,2021,142,17,7,41,6,19.25,18.05
THAI BEVERAGE PUBLIC CO LTD,2021,143,9,5,12,6,7.9,7.98
THAI BEVERAGE PUBLIC CO LTD,2021,144,20,12,22,9,11.4,14.88
THAI BEVERAGE PUBLIC CO LTD,2021,145,44,29,54,10,45.35,36.47
THAI BEVERAGE PUBLIC CO LTD,2021,147,4,2,10,0,5.95,4.39
THAI BEVERAGE PUBLIC CO LTD,2021,148,9,8,17,3,13.8,10.16
THAI BEVERAGE PUBLIC CO LTD,2021,149,33,22,46,12,34.45,29.49
THAI BEVERAGE PUBLIC CO LTD,2021,150,2,0,13,0,4.95,3.99
THAI BEVERAGE PUBLIC CO LTD,2021,151,-1,9,22,-5,16.9,8.38
THAI BEVERAGE PUBLIC CO LTD,2021,152,40,25,51,8,46.8,34.16
THAI BEVERAGE PUBLIC CO LTD,2021,153,50,32,70,12,55.55,43.91
THAI BEVERAGE PUBLIC CO LTD,2021,154,15,7,17,4,14.8,11.56
THAI BEVERAGE PUBLIC CO LTD,2021,155,16,1,26,1,18.9,12.58
THAI BEVERAGE PUBLIC CO LTD,2021,156,35,17,39,13,35.15,27.83
THAI BEVERAGE PUBLIC CO LTD,2021,157,15,8,20,3,13.3,11.86
THAI BEVERAGE PUBLIC CO LTD,2021,158,29,12,48,9,31.95,25.99
THAI BEVERAGE PUBLIC CO LTD,2021,159,28,7,22,7,20.1,16.82
THAI BEVERAGE PUBLIC CO LTD,2021,160,-1,4,11,2,6.6,4.52
THAI BEVERAGE PUBLIC CO LTD,2021,161,39,14,49,7,33.7,28.54
THAI BEVERAGE PUBLIC CO LTD,2021,162,26,13,43,7,28.4,23.48
THAI BEVERAGE PUBLIC CO LTD,2021,163,33,16,45,7,31.75,26.55
THAI BEVERAGE PUBLIC CO LTD,2021,164,28,16,55,12,34.85,29.17
THAI BEVERAGE PUBLIC CO LTD,2021,165,36,13,24,11,18.2,20.44
THAI BEVERAGE PUBLIC CO LTD,2021,166,7,3,36,5,18.6,13.92
THAI BEVERAGE PUBLIC CO LTD,2021,167,4,2,21,4,13.85,8.97
THAI BEVERAGE PUBLIC CO LTD,2021,168,5,4,10,5,7.05,6.21
THAI BEVERAGE PUBLIC CO LTD,2021,169,11,8,37,1,23.3,16.06
THAI BEVERAGE PUBLIC CO LTD,2021,170,13,6,11,1,8.5,7.9
THAI BEVERAGE PUBLIC CO LTD,2021,171,29,15,35,4,21.55,20.91
THAI BEVERAGE PUBLIC CO LTD,2021,172,21,7,12,5,7.7,10.54
THAI BEVERAGE PUBLIC CO LTD,2021,173,12,7,25,-1,9.05,10.41
THAI BEVERAGE PUBLIC CO LTD,2021,174,3,2,15,-2,6.25,4.85
THAI BEVERAGE PUBLIC CO LTD,2021,175,55,14,38,9,24.3,28.06
THAI BEVERAGE PUBLIC CO LTD,2021,176,6,4,4,1,5,4
THAI BEVERAGE PUBLIC CO LTD,2021,177,50,25,67,19,36.55,39.51
THAI BEVERAGE PUBLIC CO LTD,2021,178,23,8,34,5,19.7,17.94
THAI BEVERAGE PUBLIC CO LTD,2021,179,32,24,35,7,27.9,25.18
THAI BEVERAGE PUBLIC CO LTD,2021,180,24,15,35,11,16.7,20.34
THAI BEVERAGE PUBLIC CO LTD,2021,181,36,23,48,14,28.5,29.9
THAI BEVERAGE PUBLIC CO LTD,2021,182,28,18,39,13,22.95,24.19
THAI BEVERAGE PUBLIC CO LTD,2021,183,25,13,27,13,22.45,20.09
THAI BEVERAGE PUBLIC CO LTD,2021,184,83,33,49,18,33.5,43.3
THAI BEVERAGE PUBLIC CO LTD,2021,185,21,13,42,4,27.8,21.56
THAI BEVERAGE PUBLIC CO LTD,2021,186,31,13,30,7,24.7,21.14
THAI BEVERAGE PUBLIC CO LTD,2021,187,11,5,17,2,10.3,9.06
THAI BEVERAGE PUBLIC CO LTD,2021,188,11,5,8,2,7.2,6.64
THAI BEVERAGE PUBLIC CO LTD,2021,189,13,9,36,6,28.1,18.42
THAI BEVERAGE PUBLIC CO LTD,2021,190,12,10,41,5,21.9,17.98
THAI BEVERAGE PUBLIC CO LTD,2021,191,5,3,20,0,14.25,8.45
THAI BEVERAGE PUBLIC CO LTD,2021,192,27,13,27,2,20,17.8
THAI BEVERAGE PUBLIC CO LTD,2021,193,20,16,43,6,24.35,21.87
THAI BEVERAGE PUBLIC CO LTD,2021,194,31,12,20,6,13.15,16.43
THAI BEVERAGE PUBLIC CO LTD,2021,195,65,19,37,18,20.45,31.89
THAI BEVERAGE PUBLIC CO LTD,2021,196,43,35,41,11,44.85,34.97
THAI BEVERAGE PUBLIC CO LTD,2021,197,11,5,28,1,22.4,13.48
THAI BEVERAGE PUBLIC CO LTD,2021,198,13,6,21,0,11.1,10.22
THAI BEVERAGE PUBLIC CO LTD,2021,199,23,12,26,4,20.2,17.04
THAI BEVERAGE PUBLIC CO LTD,2021,200,5,2,32,5,24.25,13.65
THAI BEVERAGE PUBLIC CO LTD,2021,201,14,6,32,0,20.1,14.42
THAI BEVERAGE PUBLIC CO LTD,2021,202,-2,7,26,-2,15.35,8.87
THAI BEVERAGE PUBLIC CO LTD,2021,203,17,9,25,2,14.4,13.48
THAI BEVERAGE PUBLIC CO LTD,2021,204,2,5,14,-3,13.55,6.31
THAI BEVERAGE PUBLIC CO LTD,2021,205,12,12,23,0,15.1,12.42
THAI BEVERAGE PUBLIC CO LTD,2021,206,46,19,38,6,38.55,29.51
THAI BEVERAGE PUBLIC CO LTD,2021,207,19,17,61,8,41.05,29.21
THAI BEVERAGE PUBLIC CO LTD,2021,208,33,20,30,14,24.15,24.23
THAI BEVERAGE PUBLIC CO LTD,2021,209,5,7,19,1,14.75,9.35
THAI BEVERAGE PUBLIC CO LTD,2021,210,17,6,18,4,16.1,12.22
THAI BEVERAGE PUBLIC CO LTD,2021,211,-1,3,3,0,8.25,2.65
THAI BEVERAGE PUBLIC CO LTD,2021,212,15,9,26,5,23,15.6
THAI BEVERAGE PUBLIC CO LTD,2021,213,27,16,34,9,26.85,22.57
THAI BEVERAGE PUBLIC CO LTD,2021,214,12,5,7,4,6.5,6.9
THAI BEVERAGE PUBLIC CO LTD,2021,215,-2,3,14,3,11.3,5.86
THAI BEVERAGE PUBLIC CO LTD,2021,216,-3,3,20,1,11.7,6.54
THAI BEVERAGE PUBLIC CO LTD,2021,217,9,7,49,3,23.3,18.26
THAI BEVERAGE PUBLIC CO LTD,2021,218,3,8,29,-1,20.75,11.95
THAI BEVERAGE PUBLIC CO LTD,2021,219,3,17,66,4,30.95,24.19
THAI BEVERAGE PUBLIC CO LTD,2021,220,24,7,32,3,20.2,17.24
THAI BEVERAGE PUBLIC CO LTD,2021,221,27,3,19,4,15.25,13.65
THAI BEVERAGE PUBLIC CO LTD,2021,222,-1,-2,10,-3,6.9,2.18
THAI BEVERAGE PUBLIC CO LTD,2021,223,-13,1,16,0,11.9,3.18
THAI BEVERAGE PUBLIC CO LTD,2021,224,3,6,9,2,9.05,5.81
THAI BEVERAGE PUBLIC CO LTD,2021,225,0,4,23,-4,12.65,7.13
THAI BEVERAGE PUBLIC CO LTD,2021,226,-16,-2,3,-5,-3.05,-4.61
THAI BEVERAGE PUBLIC CO LTD,2021,227,9,11,26,4,15.25,13.05
THAI BEVERAGE PUBLIC CO LTD,2021,228,15,11,20,6,15.25,13.45
THAI BEVERAGE PUBLIC CO LTD,2021,229,1,1,16,1,8.35,5.47
THAI BEVERAGE PUBLIC CO LTD,2021,230,9,1,25,1,13.55,9.91
THAI BEVERAGE PUBLIC CO LTD,2021,231,2,2,6,0,2.8,2.56
THAI BEVERAGE PUBLIC CO LTD,2021,232,10,11,33,5,17.9,15.38
THAI BEVERAGE PUBLIC CO LTD,2021,233,-1,3,9,0,6.2,3.44
THAI BEVERAGE PUBLIC CO LTD,2021,234,7,3,14,3,5.95,6.59
THAI BEVERAGE PUBLIC CO LTD,2021,235,-5,-2,8,0,3.05,0.81
THAI BEVERAGE PUBLIC CO LTD,2021,236,42,21,39,9,36,29.4
THAI BEVERAGE PUBLIC CO LTD,2021,237,3,4,9,0,8,4.8
THAI BEVERAGE PUBLIC CO LTD,2021,238,12,5,16,6,11,10
THAI BEVERAGE PUBLIC CO LTD,2021,239,59,19,10,14,19.8,24.36
THAI BEVERAGE PUBLIC CO LTD,2021,240,18,7,9,4,6.75,8.95
THAI BEVERAGE PUBLIC CO LTD,2021,241,13,8,11,4,12.7,9.74
THAI BEVERAGE PUBLIC CO LTD,2021,242,10,13,17,8,20.15,13.63
THAI BEVERAGE PUBLIC CO LTD,2021,243,19,5,32,0,21.2,15.44
THAI BEVERAGE PUBLIC CO LTD,2021,244,25,22,24,4,27.85,20.57
THAI BEVERAGE PUBLIC CO LTD,2021,245,6,5,20,-1,20.1,10.02
THAI BEVERAGE PUBLIC CO LTD,2021,247,0,0,9,0,2.05,2.21
THAI BEVERAGE PUBLIC CO LTD,2021,248,0,1,3,0,-1.1,0.58
THAI BEVERAGE PUBLIC CO LTD,2021,249,-3,0,1,-1,-4.55,-1.51
THAI BEVERAGE PUBLIC CO LTD,2021,251,-5,0,2,-3,0.15,-1.17
THAI BEVERAGE PUBLIC CO LTD,2021,252,-1,-1,3,0,0.6,0.32
THAI BEVERAGE PUBLIC CO LTD,2021,253,-13,-19,-24,-11,-18.45,-17.09
THAI BEVERAGE PUBLIC CO LTD,2021,254,-30,-15,-9,-7,-12.5,-14.7
THAI BEVERAGE PUBLIC CO LTD,2021,255,-24,-9,16,-11,2.5,-5.1
THAI BEVERAGE PUBLIC CO LTD,2021,257,-5,-1,36,-1,14.55,8.71
THAI BEVERAGE PUBLIC CO LTD,2021,258,-4,2,0,-4,0.35,-1.13
THAI BEVERAGE PUBLIC CO LTD,2021,259,-22,1,-6,-13,-3.3,-8.66
THAI BEVERAGE PUBLIC CO LTD,2021,261,-1,0,1,0,0.25,0.05
THAI BEVERAGE PUBLIC CO LTD,2021,262,4,5,10,6,11.8,7.36
THAI BEVERAGE PUBLIC CO LTD,2021,263,-1,8,29,3,18.75,11.55
THAI BEVERAGE PUBLIC CO LTD,2021,264,4,-1,16,0,6,5
THAI BEVERAGE PUBLIC CO LTD,2021,265,-3,-1,9,-2,3.35,1.27
THAI BEVERAGE PUBLIC CO LTD,2021,266,4,0,20,-8,7.35,4.67
THAI BEVERAGE PUBLIC CO LTD,2021,267,-5,-4,22,-6,5.2,2.44
THAI BEVERAGE PUBLIC CO LTD,2021,268,1,2,21,0,10.65,6.93
THAI BEVERAGE PUBLIC CO LTD,2021,269,-6,-6,7,-1,1.3,-0.94
THAI BEVERAGE PUBLIC CO LTD,2021,270,1,2,13,-1,6.95,4.39
THAI BEVERAGE PUBLIC CO LTD,2021,271,3,2,22,0,10.55,7.51
THAI BEVERAGE PUBLIC CO LTD,2021,272,2,1,9,-7,9.6,2.92
THAI BEVERAGE PUBLIC CO LTD,2021,273,27,16,14,4,27.65,17.73
THAI BEVERAGE PUBLIC CO LTD,2021,274,4,2,2,2,1.5,2.3
UNITED OVERSEAS BANK LTD,2015,1,69,40,49,18,44.8,44.16
UNITED OVERSEAS BANK LTD,2015,2,49,27,58,6,46.2,37.24
UNITED OVERSEAS BANK LTD,2015,3,42,21,37,12,31.95,28.79
UNITED OVERSEAS BANK LTD,2015,4,31,21,38,7,38.8,27.16
UNITED OVERSEAS BANK LTD,2015,5,39,21,45,8,34.85,29.57
UNITED OVERSEAS BANK LTD,2015,6,25,22,37,11,29.3,24.86
UNITED OVERSEAS BANK LTD,2015,7,18,10,16,4,10.65,11.73
UNITED OVERSEAS BANK LTD,2015,8,5,-1,4,0,3.4,2.28
UNITED OVERSEAS BANK LTD,2015,9,0,1,11,0,5.2,3.44
UNITED OVERSEAS BANK LTD,2015,10,42,18,28,4,28.2,24.04
UNITED OVERSEAS BANK LTD,2015,11,76,32,63,12,55.4,47.68
UNITED OVERSEAS BANK LTD,2015,12,40,17,33,4,27.95,24.39
UNITED OVERSEAS BANK LTD,2015,13,27,13,41,5,31.4,23.48
UNITED OVERSEAS BANK LTD,2015,14,7,2,17,1,13.2,8.04
UNITED OVERSEAS BANK LTD,2015,15,43,19,37,10,32.35,28.27
UNITED OVERSEAS BANK LTD,2015,16,59,12,27,13,25.9,27.38
UNITED OVERSEAS BANK LTD,2015,17,28,15,20,7,23.75,18.75
UNITED OVERSEAS BANK LTD,2015,18,35,20,39,4,30,25.6
UNITED OVERSEAS BANK LTD,2016,1,37,20,30,9,25.15,24.23
UNITED OVERSEAS BANK LTD,2016,2,35,14,27,5,18.6,19.92
UNITED OVERSEAS BANK LTD,2016,3,32,9,51,-2,46.6,27.32
UNITED OVERSEAS BANK LTD,2016,4,25,20,36,3,31.65,23.13
UNITED OVERSEAS BANK LTD,2016,5,26,23,45,11,36.3,28.26
UNITED OVERSEAS BANK LTD,2016,6,51,29,66,22,44,42.4
UNITED OVERSEAS BANK LTD,2016,7,72,48,38,1,50.1,41.82
UNITED OVERSEAS BANK LTD,2016,8,103,45,47,26,41.1,52.42
UNITED OVERSEAS BANK LTD,2016,10,28,13,23,3,15.7,16.54
UNITED OVERSEAS BANK LTD,2016,11,49,26,33,12,37.65,31.53
UNITED OVERSEAS BANK LTD,2016,12,70,34,58,13,48.15,44.63
UNITED OVERSEAS BANK LTD,2016,13,26,8,34,2,22.9,18.58
UNITED OVERSEAS BANK LTD,2016,14,25,12,65,1,45.05,29.61
UNITED OVERSEAS BANK LTD,2016,15,65,21,87,7,59.35,47.87
UNITED OVERSEAS BANK LTD,2016,16,20,7,17,2,14.3,12.06
UNITED OVERSEAS BANK LTD,2016,17,7,6,24,0,20.7,11.54
UNITED OVERSEAS BANK LTD,2016,18,20,14,35,6,21.95,19.39
UNITED OVERSEAS BANK LTD,2016,19,16,13,36,5,18.5,17.7
UNITED OVERSEAS BANK LTD,2016,20,2,2,11,1,4.85,4.17
UNITED OVERSEAS BANK LTD,2017,1,70,44,38,6,53,42.2
UNITED OVERSEAS BANK LTD,2017,2,48,33,42,14,47.3,36.86
UNITED OVERSEAS BANK LTD,2017,3,52,30,45,5,42.6,34.92
UNITED OVERSEAS BANK LTD,2017,4,27,20,23,-1,27.1,19.22
UNITED OVERSEAS BANK LTD,2017,5,13,14,26,-2,17.3,13.66
UNITED OVERSEAS BANK LTD,2017,6,17,11,12,3,20.8,12.76
UNITED OVERSEAS BANK LTD,2017,7,5,10,30,0,28.85,14.77
UNITED OVERSEAS BANK LTD,2017,8,41,24,29,10,26.15,26.03
UNITED OVERSEAS BANK LTD,2017,9,39,23,29,0,41.75,26.55
UNITED OVERSEAS BANK LTD,2017,10,52,27,45,4,43.5,34.3
UNITED OVERSEAS BANK LTD,2017,11,24,15,30,13,24.85,21.37
UNITED OVERSEAS BANK LTD,2017,12,22,12,38,10,22.95,20.99
UNITED OVERSEAS BANK LTD,2017,13,45,37,43,8,40.35,34.67
UNITED OVERSEAS BANK LTD,2017,14,48,38,37,5,45.9,34.78
UNITED OVERSEAS BANK LTD,2017,15,70,32,28,16,32,35.6
UNITED OVERSEAS BANK LTD,2017,16,63,27,24,15,23.95,30.59
UNITED OVERSEAS BANK LTD,2017,19,13,6,19,2,13.25,10.65
UNITED OVERSEAS BANK LTD,2017,20,79,34,60,15,57.3,49.06
